trend_72_12_start,trend_82_12_start,trend_92_12_start,trend_02_12_start,trend_end,Site_no,paramShortName,trend_72_12,trend_82_12,trend_92_12,trend_02_12,station_nm,Gage_number,shortName,staAbbrev,constitAbbrev,drainSqKm,paStart,paLong,windowY,windowQ,windowS,minNumObs,minNumUncen,edgeAdjust,bootBreak,blockLength,nBoot,qUnit,agency_cd,site_tp_cd,dec_lat_va,dec_long_va,dec_coord_datum_cd,state_cd,country_cd,huc_cd,drain_area_va,contrib_drain_area_va,param_nm,param_units,paramNumber,blank_start1,blank_end1,blank_start2,blank_end2
,,1992,2002,2012,ksSC254,Ammonia,N,N,Y,Y,Kansas River At De Soto,06892350,Kansas River At De Soto,KS,NH4,287436.1,10,12,7,1,0.5,100,156,TRUE,100,100,100,1,,ST,38.98213,-94.96482,NAD83,KS,US,10270104,,,Ammonia,mg/l as N,,10/01/1971,09/30/1991,,
,,,2002,2012,ksSC254,Nitrate,N,N,N,Y,Kansas River At De Soto,06892350,Kansas River At De Soto,KS,NO3,287436.1,10,12,7,1,0.5,100,99.5,TRUE,100,100,100,1,,ST,38.98213,-94.96482,NAD83,KS,US,10270104,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,1992,2002,2012,ksSC254,Total Phosphorus,N,N,Y,Y,Kansas River At De Soto,06892350,Kansas River At De Soto,KS,TP,287436.1,10,12,7,1,0.5,100,141,TRUE,100,100,100,1,,ST,38.98213,-94.96482,NAD83,KS,US,10270104,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1991,,
1972,1982,1992,2002,2012,ksSC257,Ammonia,Y,Y,Y,Y,Kansas River At Lecompton,06891000,Kansas River At Lecompton,KS,NH4,284063.1,10,12,7,1,0.5,100,196.5,TRUE,100,100,100,1,,ST,39.04837,-95.38803,NAD83,KS,US,10270104,,,Ammonia,mg/l as N,,,,,
,,,2002,2012,ksSC257,Nitrate,N,N,N,Y,Kansas River At Lecompton,06891000,Kansas River At Lecompton,KS,NO3,284063.1,10,12,7,1,0.5,100,110,TRUE,100,100,100,1,,ST,39.04837,-95.38803,NAD83,KS,US,10270104,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,1982,1992,2002,2012,ksSC257,Nitrite plus nitrate,N,Y,Y,Y,Kansas River At Lecompton,06891000,Kansas River At Lecompton,KS,NO23,284063.1,10,12,7,1,0.5,100,165,TRUE,100,100,100,1,,ST,39.04837,-95.38803,NAD83,KS,US,10270104,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/1981,,
1972,1982,1992,2002,2012,ksSC257,Total Phosphorus,Y,Y,Y,Y,Kansas River At Lecompton,06891000,Kansas River At Lecompton,KS,TP,284063.1,10,12,7,1,0.5,100,196.5,TRUE,100,100,100,1,,ST,39.04837,-95.38803,NAD83,KS,US,10270104,,,Total Phosphorus,mg/l as P,,,,,
,,,2002,2012,ksSC259,Nitrate,N,N,N,Y,Kansas River At Willard,06888350,Kansas River At Willard,KS,NO3,279119.6,10,12,7,1,0.5,100,79,TRUE,100,100,100,1,,ST,39.09843,-95.94669,NAD83,KS,US,10270102,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,1992,2002,2012,ksSC259,Total Phosphorus,N,N,Y,Y,Kansas River At Willard,06888350,Kansas River At Willard,KS,TP,279119.6,10,12,7,1,0.5,100,98,TRUE,100,100,100,1,,ST,39.09843,-95.94669,NAD83,KS,US,10270102,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1991,,
,1982,1992,2002,2012,ksSC260,Ammonia,N,Y,Y,Y,Kansas River At Wamego,06887500,Kansas River At Wamego,KS,NH4,275788.7,10,12,7,1,0.5,100,182.5,TRUE,100,100,100,1,,ST,39.19685,-96.30513,NAD83,KS,US,10270102,,,Ammonia,mg/l as N,,10/01/1971,09/30/1981,,
,,,2002,2012,ksSC260,Nitrate,N,N,N,Y,Kansas River At Wamego,06887500,Kansas River At Wamego,KS,NO3,275788.7,10,12,7,1,0.5,100,100.5,TRUE,100,100,100,1,,ST,39.19685,-96.30513,NAD83,KS,US,10270102,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,1982,1992,2002,2012,ksSC260,Nitrite plus nitrate,N,Y,Y,Y,Kansas River At Wamego,06887500,Kansas River At Wamego,KS,NO23,275788.7,10,12,7,1,0.5,100,165,TRUE,100,100,100,1,,ST,39.19685,-96.30513,NAD83,KS,US,10270102,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/1981,,
,1982,1992,2002,2012,ksSC260,Total Phosphorus,N,Y,Y,Y,Kansas River At Wamego,06887500,Kansas River At Wamego,KS,TP,275788.7,10,12,7,1,0.5,100,185,TRUE,100,100,100,1,,ST,39.19685,-96.30513,NAD83,KS,US,10270102,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1981,,
,1982,1992,2002,2012,ksSC265,Ammonia,N,Y,Y,Y,Smoky Hill River At Enterprise,06877600,Smoky Hill River At Enterprise,KS,NH4,49310.3,10,12,7,2,0.5,100,151.5,TRUE,100,100,100,1,,ST,38.90713,-97.11801,NAD83,KS,US,10260008,,,Ammonia,mg/l as N,,10/01/1971,09/30/1981,,
,,,2002,2012,ksSC265,Nitrate,N,N,N,Y,Smoky Hill River At Enterprise,06877600,Smoky Hill River At Enterprise,KS,NO3,49310.3,10,12,7,2,0.5,100,69.5,TRUE,100,100,100,1,,ST,38.90713,-97.11801,NAD83,KS,US,10260008,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,1982,1992,2002,2012,ksSC265,Nitrite plus nitrate,N,Y,Y,Y,Smoky Hill River At Enterprise,06877600,Smoky Hill River At Enterprise,KS,NO23,49310.3,10,12,7,2,0.5,100,133,TRUE,100,100,100,1,,ST,38.90713,-97.11801,NAD83,KS,US,10260008,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/1981,,
,1982,1992,2002,2012,ksSC265,Total Phosphorus,N,Y,Y,Y,Smoky Hill River At Enterprise,06877600,Smoky Hill River At Enterprise,KS,TP,49310.3,10,12,7,2,0.5,100,152.5,TRUE,100,100,100,1,,ST,38.90713,-97.11801,NAD83,KS,US,10260008,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1981,,
,1982,1992,2002,2012,ksSC266,Ammonia,N,Y,Y,Y,Solomon River At Niles,06876900,Solomon River At Niles,KS,NH4,17470,10,12,7,2,0.5,100,148.5,TRUE,100,100,100,1,,ST,38.96909,-97.47637,NAD83,KS,US,10260015,,,Ammonia,mg/l as N,,10/01/1971,09/30/1981,,
,,,2002,2012,ksSC266,Nitrate,N,N,N,Y,Solomon River At Niles,06876900,Solomon River At Niles,KS,NO3,17470,10,12,7,2,0.5,100,67.5,TRUE,100,100,100,1,,ST,38.96909,-97.47637,NAD83,KS,US,10260015,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,1982,1992,2002,2012,ksSC266,Nitrite plus nitrate,N,Y,Y,Y,Solomon River At Niles,06876900,Solomon River At Niles,KS,NO23,17470,10,12,7,2,0.5,100,130.5,TRUE,100,100,100,1,,ST,38.96909,-97.47637,NAD83,KS,US,10260015,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/1981,,
,1982,1992,2002,2012,ksSC266,Total Phosphorus,N,Y,Y,Y,Solomon River At Niles,06876900,Solomon River At Niles,KS,TP,17470,10,12,7,2,0.5,100,150,TRUE,100,100,100,1,,ST,38.96909,-97.47637,NAD83,KS,US,10260015,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1981,,
,1982,1992,,2012,ksSC269,Ammonia,N,Y,Y,N,Smoky Hill River At Ellsworth,06864500,Smoky Hill River At Ellsworth,KS,NH4,19174.1,10,12,7,2,0.5,100,148,TRUE,100,100,100,1,,ST,38.72658,-98.23378,NAD83,KS,US,10260006,,,Ammonia,mg/l as N,,10/01/1971,09/30/1981,,
,1982,1992,,2012,ksSC269,Nitrite plus nitrate,N,Y,Y,N,Smoky Hill River At Ellsworth,06864500,Smoky Hill River At Ellsworth,KS,NO23,19174.1,10,12,7,2,0.5,100,131,TRUE,100,100,100,1,,ST,38.72658,-98.23378,NAD83,KS,US,10260006,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/1981,,
,1982,1992,,2012,ksSC269,Total Phosphorus,N,Y,Y,N,Smoky Hill River At Ellsworth,06864500,Smoky Hill River At Ellsworth,KS,TP,19174.1,10,12,7,2,0.5,100,148.5,TRUE,100,100,100,1,,ST,38.72658,-98.23378,NAD83,KS,US,10260006,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1981,,
,1982,1992,2002,2012,ksSC275,Ammonia,N,Y,Y,Y,Cottonwood River Near Plymouth,07182250,Cottonwood River Near Plymouth,KS,NH4,82.1,10,12,7,2,0.5,100,150,TRUE,100,100,100,1,,ST,38.39775,-96.35661,NAD83,KS,US,11070203,,,Ammonia,mg/l as N,,10/01/1971,09/30/1981,,
,,,2002,2012,ksSC275,Nitrate,N,N,N,Y,Cottonwood River Near Plymouth,07182250,Cottonwood River Near Plymouth,KS,NO3,82.1,10,12,7,2,0.5,100,67.5,TRUE,100,100,100,1,,ST,38.39775,-96.35661,NAD83,KS,US,11070203,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,1982,1992,2002,2012,ksSC275,Nitrite plus nitrate,N,Y,Y,Y,Cottonwood River Near Plymouth,07182250,Cottonwood River Near Plymouth,KS,NO23,82.1,10,12,7,2,0.5,100,132.5,TRUE,100,100,100,1,,ST,38.39775,-96.35661,NAD83,KS,US,11070203,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/1981,,
,1982,1992,2002,2012,ksSC275,Total Phosphorus,N,Y,Y,Y,Cottonwood River Near Plymouth,07182250,Cottonwood River Near Plymouth,KS,TP,82.1,10,12,7,2,0.5,100,150.5,TRUE,100,100,100,1,,ST,38.39775,-96.35661,NAD83,KS,US,11070203,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1981,,
,1982,1992,2002,2012,ksSC281,Ammonia,N,Y,Y,Y,Arkansas River At Derby,07144550,Arkansas River At Derby,KS,NH4,101861.3,10,12,7,2,0.5,100,152,TRUE,100,100,100,1,,ST,37.544293,-97.275902,NAD83,KS,US,11030013,,,Ammonia,mg/l as N,,10/01/1971,09/30/1981,,
,,,2002,2012,ksSC281,Nitrate,N,N,N,Y,Arkansas River At Derby,07144550,Arkansas River At Derby,KS,NO3,101861.3,10,12,7,2,0.5,99.75,66.5,TRUE,100,100,100,1,,ST,37.544293,-97.275902,NAD83,KS,US,11030013,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,1982,1992,2002,2012,ksSC281,Nitrite plus nitrate,N,Y,Y,Y,Arkansas River At Derby,07144550,Arkansas River At Derby,KS,NO23,101861.3,10,12,7,2,0.5,100,134,TRUE,100,100,100,1,,ST,37.544293,-97.275902,NAD83,KS,US,11030013,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/1981,,
,,,2002,2012,ksSC281,"Orthophosphate, unfiltered",N,N,N,Y,Arkansas River At Derby,07144550,Arkansas River At Derby,KS,OrthoP_UF,101861.3,10,12,7,2,0.5,63,42,TRUE,100,100,100,1,,ST,37.544293,-97.275902,NAD83,KS,US,11030013,,,"Orthophosphate, unfiltered",mg/l as P,,10/01/1971,09/30/2001,,
,1982,1992,2002,2012,ksSC281,Total Phosphorus,N,Y,Y,Y,Arkansas River At Derby,07144550,Arkansas River At Derby,KS,TP,101861.3,10,12,7,2,0.5,100,150.5,TRUE,100,100,100,1,,ST,37.544293,-97.275902,NAD83,KS,US,11030013,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1981,,
,,,2002,2012,ksSC284,Nitrate,N,N,N,Y,Arkansas River Near Great Bend,07142680,Arkansas River Near Great Bend,KS,NO3,89405.6,10,12,7,2,0.5,62.25,41.5,TRUE,100,100,100,1,,ST,38.35575,-98.66401,NAD83,KS,US,11030004,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2002,2012,ksSC284,Total Phosphorus,N,N,N,Y,Arkansas River Near Great Bend,07142680,Arkansas River Near Great Bend,KS,TP,89405.6,10,12,7,2,0.5,62.25,41.5,TRUE,100,100,100,1,,ST,38.35575,-98.66401,NAD83,KS,US,11030004,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/2001,,
,,1992,,2012,ksSC503,Total Phosphorus,N,N,Y,N,Republican River Near Clay Center,06856600,Republican River Near Clay Center,KS,TP,57532.2,10,12,7,2,0.5,92.25,61.5,TRUE,100,100,100,1,,ST,39.30269,-97.05294,NAD83,KS,US,10250017,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1991,,
,,,2002,2012,ksSC510,Nitrate,N,N,N,Y,Republican River Near Rice,06856000,Republican River Near Rice,KS,NO3,54855.3,10,12,7,2,0.5,71.25,47.5,TRUE,100,100,100,1,,ST,39.59603,-97.57127,NAD83,KS,US,10250017,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,1992,2002,2012,ksSC510,Total Phosphorus,N,N,Y,Y,Republican River Near Rice,06856000,Republican River Near Rice,KS,TP,54855.3,10,12,7,2,0.5,92.25,61.5,TRUE,100,100,100,1,,ST,39.59603,-97.57127,NAD83,KS,US,10250017,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1991,,
,,,2002,2012,ksSC511,Nitrate,N,N,N,Y,Solomon River Near Glasco,06875900,Solomon River Near Glasco,KS,NO3,14759.4,10,12,7,2,0.5,72,48,TRUE,100,100,100,1,,ST,39.35026,-97.85431,NAD83,KS,US,10260015,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,1992,2002,2012,ksSC511,Total Phosphorus,N,N,Y,Y,Solomon River Near Glasco,06875900,Solomon River Near Glasco,KS,TP,14759.4,10,12,7,2,0.5,93,62,TRUE,100,100,100,1,,ST,39.35026,-97.85431,NAD83,KS,US,10260015,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1991,,
,,,2002,2012,ksSC513,Nitrate,N,N,N,Y,Saline River Near Beverly,06869500,Saline River Near Beverly,KS,NO3,7029.9,10,12,7,2,0.5,69.75,46.5,TRUE,100,100,100,1,,ST,39.00906,-97.9819,NAD83,KS,US,10260010,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,1992,2002,2012,ksSC513,Total Phosphorus,N,N,Y,Y,Saline River Near Beverly,06869500,Saline River Near Beverly,KS,TP,7029.9,10,12,7,2,0.5,90.75,60.5,TRUE,100,100,100,1,,ST,39.00906,-97.9819,NAD83,KS,US,10260010,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1991,,
,,,2002,2012,ksSC514,Nitrate,N,N,N,Y,Smoky Hill River Near Mentor,06866500,Smoky Hill River Near Mentor,KS,NO3,20763.2,10,12,7,2,0.5,72,48,TRUE,100,100,100,1,,ST,38.7404,-97.58072,NAD83,KS,US,10260008,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,1992,2002,2012,ksSC514,Total Phosphorus,N,N,Y,Y,Smoky Hill River Near Mentor,06866500,Smoky Hill River Near Mentor,KS,TP,20763.2,10,12,7,2,0.5,93,62,TRUE,100,100,100,1,,ST,38.7404,-97.58072,NAD83,KS,US,10260008,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1991,,
,,,2002,2012,ksSC515,Nitrate,N,N,N,Y,Chapman Creek Near Sutphen,06878000,Chapman Creek Near Sutphen,KS,NO3,778.1,10,12,7,2,0.5,72,48,TRUE,100,100,100,1,,ST,39.0311,-97.04027,NAD83,KS,US,10260008,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,1992,2002,2012,ksSC515,Total Phosphorus,N,N,Y,Y,Chapman Creek Near Sutphen,06878000,Chapman Creek Near Sutphen,KS,TP,778.1,10,12,7,2,0.5,93,62,TRUE,100,100,100,1,,ST,39.0311,-97.04027,NAD83,KS,US,10260008,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1991,,
,,,2002,2012,ksSC518,Nitrate,N,N,N,Y,Kansas River Near Ogden,06879100,Kansas River Near Ogden,KS,NO3,109656.5,10,12,7,2,0.5,100,80,TRUE,100,100,100,1,,ST,39.089793,-96.713882,NAD83,KS,US,10270101,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,1992,2002,2012,ksSC518,Total Phosphorus,N,N,Y,Y,Kansas River Near Ogden,06879100,Kansas River Near Ogden,KS,TP,109656.5,10,12,7,2,0.5,100,95,TRUE,100,100,100,1,,ST,39.089793,-96.713882,NAD83,KS,US,10270101,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1991,,
,,,2002,2012,ksSC527,Nitrate,N,N,N,Y,Arkansas River At Oxford,07146500,Arkansas River At Oxford,KS,NO3,108141.8,10,12,7,2,0.5,72,48,TRUE,100,100,100,1,,ST,37.27441,-97.16226,NAD83,KS,US,11030013,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,1992,2002,2012,ksSC527,Total Phosphorus,N,N,Y,Y,Arkansas River At Oxford,07146500,Arkansas River At Oxford,KS,TP,108141.8,10,12,7,2,0.5,93.75,62.5,TRUE,100,100,100,1,,ST,37.27441,-97.16226,NAD83,KS,US,11030013,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1991,,
,,,2002,2012,ksSC529,Nitrate,N,N,N,Y,Chikaskia River Near Corbin,07151500,Chikaskia River Near Corbin,KS,NO3,2338.6,10,12,7,2,0.5,72,48,TRUE,100,100,100,1,,ST,37.07957,-97.52865,NAD83,KS,US,11060005,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,1992,2002,2012,ksSC529,Total Phosphorus,N,N,Y,Y,Chikaskia River Near Corbin,07151500,Chikaskia River Near Corbin,KS,TP,2338.6,10,12,7,2,0.5,93.75,62.5,TRUE,100,100,100,1,,ST,37.07957,-97.52865,NAD83,KS,US,11060005,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1991,,
,,1992,2002,2012,ksSC543,Ammonia,N,N,Y,Y,South Fork Solomon River Near Osborne,06874000,South Fork Solomon River Near Osborne,KS,NH4,5117.2,10,12,7,2,0.5,91.5,61,TRUE,100,100,100,1,,ST,39.42758,-98.65746,NAD83,KS,US,10260014,,,Ammonia,mg/l as N,,10/01/1971,09/30/1991,,
,,,2002,2012,ksSC543,Nitrate,N,N,N,Y,South Fork Solomon River Near Osborne,06874000,South Fork Solomon River Near Osborne,KS,NO3,5117.2,10,12,7,2,0.5,70.5,47,TRUE,100,100,100,1,,ST,39.42758,-98.65746,NAD83,KS,US,10260014,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,1992,2002,2012,ksSC543,Total Phosphorus,N,N,Y,Y,South Fork Solomon River Near Osborne,06874000,South Fork Solomon River Near Osborne,KS,TP,5117.2,10,12,7,2,0.5,90.75,60.5,TRUE,100,100,100,1,,ST,39.42758,-98.65746,NAD83,KS,US,10260014,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1991,,
,,,2002,2011,ksSC561,Nitrate,N,N,N,Y,Verdigris River Near Altoona,07166500,Verdigris River Near Altoona,KS,NO3,2720.9,10,12,7,2,0.5,70.5,47,TRUE,100,100,100,1,,ST,37.52999,-95.67501,NAD83,KS,US,11070101,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,1992,2002,2011,ksSC561,Total Phosphorus,N,N,Y,Y,Verdigris River Near Altoona,07166500,Verdigris River Near Altoona,KS,TP,2720.9,10,12,7,2,0.5,90.75,60.5,TRUE,100,100,100,1,,ST,37.52999,-95.67501,NAD83,KS,US,11070101,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1991,,
,,1992,,2011,ksSC562,Total Phosphorus,N,N,Y,N,Fall River Near Neodesha,07169500,Fall River Near Neodesha,KS,TP,2202.6,10,12,7,2,0.5,90.75,60.5,TRUE,100,100,100,1,,ST,37.43219,-95.72315,NAD83,KS,US,11070102,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1991,,
,,,2002,2012,ksSC563,Nitrate,N,N,N,Y,Verdigris River Near Independence,07170500,Verdigris River Near Independence,KS,NO3,7704.9,10,12,7,2,0.5,73.5,49,TRUE,100,100,100,1,,ST,37.17256,-95.65707,NAD83,KS,US,11070103,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,1992,2002,2012,ksSC563,Total Phosphorus,N,N,Y,Y,Verdigris River Near Independence,07170500,Verdigris River Near Independence,KS,TP,7704.9,10,12,7,2,0.5,93,62,TRUE,100,100,100,1,,ST,37.17256,-95.65707,NAD83,KS,US,11070103,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1991,,
,,,2002,2012,ksSC566,Nitrate,N,N,N,Y,Neosho River Near Oswego,07183500,Neosho River Near Oswego,KS,NO3,13502.9,10,12,7,2,0.5,72,48,TRUE,100,100,100,1,,ST,37.165,-95.06249,NAD83,KS,US,11070205,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,1992,2002,2012,ksSC566,Total Phosphorus,N,N,Y,Y,Neosho River Near Oswego,07183500,Neosho River Near Oswego,KS,TP,13502.9,10,12,7,2,0.5,92.25,61.5,TRUE,100,100,100,1,,ST,37.165,-95.06249,NAD83,KS,US,11070205,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1991,,
,,,2002,2012,ksSC581,Nitrate,N,N,N,Y,Neosho River Near Americus,07179730,Neosho River Near Americus,KS,NO3,1600.7,10,12,7,2,0.5,70.5,47,TRUE,100,100,100,1,,ST,38.47142,-96.25293,NAD83,KS,US,11070201,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,1992,2002,2012,ksSC581,Total Phosphorus,N,N,Y,Y,Neosho River Near Americus,07179730,Neosho River Near Americus,KS,TP,1600.7,10,12,7,2,0.5,88.5,59,TRUE,100,100,100,1,,ST,38.47142,-96.25293,NAD83,KS,US,11070201,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1991,,
,,,2002,2011,ksSC596,Nitrate,N,N,N,Y,Walnut Creek Near Alexander,07141770,Walnut Creek Near Alexander,KS,NO3,3175.2,10,12,7,2,0.5,71.25,47.5,TRUE,100,100,100,1,,ST,38.46775,-99.56697,NAD83,KS,US,11030008,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2002,2011,ksSC596,Total Phosphorus,N,N,N,Y,Walnut Creek Near Alexander,07141770,Walnut Creek Near Alexander,KS,TP,3175.2,10,12,7,2,0.5,72.75,48.5,TRUE,100,100,100,1,,ST,38.46775,-99.56697,NAD83,KS,US,11030008,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/2001,,
,,,2002,2012,ksSC729,Nitrate,N,N,N,Y,Arkansas River At Wichita,07144300,Arkansas River At Wichita,KS,NO3,101254.7,10,12,7,2,0.5,48.75,32.5,TRUE,100,100,100,1,,ST,37.607,-97.30685,NAD83,KS,US,11030013,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2002,2012,ksSC729,Total Phosphorus,N,N,N,Y,Arkansas River At Wichita,07144300,Arkansas River At Wichita,KS,TP,101254.7,10,12,7,2,0.5,48.75,32.5,TRUE,100,100,100,1,,ST,37.607,-97.30685,NAD83,KS,US,11030013,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/2001,,
,,,2003,2012,ksSC741,Nitrate,N,N,N,Y,Little Blue River Near Waterville,06884400,Little Blue River Near Waterville,KS,NO3,148496.3,10,12,7,2,0.5,39,26,TRUE,100,100,100,1,,ST,39.700623,-96.754322,NAD83,KS,US,10270207,,,Nitrate,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,ksSC741,Total Phosphorus,N,N,N,Y,Little Blue River Near Waterville,06884400,Little Blue River Near Waterville,KS,TP,148496.3,10,12,7,2,0.5,39,26,TRUE,100,100,100,1,,ST,39.700623,-96.754322,NAD83,KS,US,10270207,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/2001,,
,,1992,2002,2012,laOUA0013,Ammonia,N,N,Y,Y,"Bayou Bartholomew near Jones, Louisiana",07364200,"Bayou Bartholomew near Jones, Louisiana",LA,NH4,3052,10,12,7,2,0.5,100,134,TRUE,100,100,100,1,,ST,32.9903,-91.6556,NAD83,LA,US,08040205,,,Ammonia,mg/l as N,,10/01/1971,09/30/1991,,
,,1992,2002,2012,laOUA0013,Nitrite plus nitrate,N,N,Y,Y,"Bayou Bartholomew near Jones, Louisiana",07364200,"Bayou Bartholomew near Jones, Louisiana",LA,NO23,3052,10,12,7,2,0.5,100,134,TRUE,100,100,100,1,,ST,32.9903,-91.6556,NAD83,LA,US,08040205,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/1991,,
,,1992,2002,2012,laOUA0013,"Orthophosphate, filtered",N,N,Y,Y,"Bayou Bartholomew near Jones, Louisiana",07364200,"Bayou Bartholomew near Jones, Louisiana",LA,OrthoP_F,3052,10,12,7,2,0.5,100,134.5,TRUE,100,100,100,1,,ST,32.9903,-91.6556,NAD83,LA,US,08040205,,,"Orthophosphate, filtered",mg/l as P,,10/01/1971,09/30/1991,,
,,,2002,2012,laOUA0013,Total Nitrogen,N,N,N,Y,"Bayou Bartholomew near Jones, Louisiana",07364200,"Bayou Bartholomew near Jones, Louisiana",LA,TN,3052,10,12,7,2,0.5,100,93.5,TRUE,100,100,100,1,,ST,32.9903,-91.6556,NAD83,LA,US,08040205,,,Total Nitrogen,mg/l as N,,10/01/1971,09/30/2001,,
,,1992,2002,2012,laOUA0013,Total Phosphorus,N,N,Y,Y,"Bayou Bartholomew near Jones, Louisiana",07364200,"Bayou Bartholomew near Jones, Louisiana",LA,TP,3052,10,12,7,2,0.5,100,132,TRUE,100,100,100,1,,ST,32.9903,-91.6556,NAD83,LA,US,08040205,,,Total Phosphorus,mg/l as P,,10/01/1971,09/30/1991,,
,,1992,2002,2012,mdCB1.1,Ammonia,N,N,Y,Y,Susquehanna River,01578310,Susquehanna River,MD,NH4,71228.7,10,12,7,2,0.5,100,234.5,TRUE,100,100,100,1,,ST,39.547939,-76.084808,NAD83,MD,US,02050306,,,Ammonia,mg/l as N,,10/01/1971,09/30/1991,,
,,1992,2002,2012,mdCB1.1,Nitrite plus nitrate,N,N,Y,Y,Susquehanna River,01578310,Susquehanna River,MD,NO23,71228.7,10,12,7,2,0.5,100,234.5,TRUE,100,100,100,1,,ST,39.547939,-76.084808,NAD83,MD,US,02050306,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/1991,,
,,1992,2002,2012,mdCB1.1,"Orthophosphate, filtered",N,N,Y,Y,Susquehanna River,01578310,Susquehanna River,MD,OrthoP_F,71228.7,10,12,7,2,0.5,100,233.5,TRUE,100,100,100,1,,ST,39.547939,-76.084808,NAD83,MD,US,02050306,,,"Orthophosphate, filtered",mg/l as P,,10/01/1971,09/30/1991,,
,,,2003,2012,mdWQN0501,Ammonia,N,N,N,Y,CONOCOCHEAGUE CREEK,01614500,CONOCOCHEAGUE CREEK,MD,NH4,1300.3,10,12,7,2,0.5,82.5,55,TRUE,100,100,100,1,,ST,39.7081,-77.8331,NAD83,MD,US,02070004,,,Ammonia,mg/l as N,,10/01/1971,09/30/2001,,
,,,2003,2012,mdWQN0501,Nitrite plus nitrate,N,N,N,Y,CONOCOCHEAGUE CREEK,01614500,CONOCOCHEAGUE CREEK,MD,NO23,1300.3,10,12,7,2,0.5,81,54,TRUE,100,100,100,1,,ST,39.7081,-77.8331,NAD83,MD,US,02070004,,,Nitrite plus nitrate,mg/l as N,,10/01/1971,09/30/2001,,
